Year,Region,Sex,citizenship,series,value
1990,Uri,Male,Switzerland,mortality_rate,0.009989114426586412
1990,Uri,Female,Switzerland,mortality_rate,0.00831323772052291
1990,Uri,Sex - total,Foreign country,mortality_rate,0.0026373626373626374
1990,Uri,Male,Foreign country,mortality_rate,0.003849114703618168
1990,Uri,Female,Foreign country,mortality_rate,0.0010245901639344263
1990,Schwyz,Sex - total,Citizenship (category) - total,mortality_rate,0.008278595081700233
1990,Schwyz,Male,Citizenship (category) - total,mortality_rate,0.008585614167159578
1990,Schwyz,Female,Citizenship (category) - total,mortality_rate,0.007965652690234767
1990,Schwyz,Sex - total,Switzerland,mortality_rate,0.008837997264915395
1990,Schwyz,Male,Switzerland,mortality_rate,0.00931110154022847
1990,Schwyz,Female,Switzerland,mortality_rate,0.008369390781481707
1990,Schwyz,Sex - total,Foreign country,mortality_rate,0.00390749601275917
1990,Schwyz,Male,Foreign country,mortality_rate,0.0035551763367463025
1990,Schwyz,Female,Foreign country,mortality_rate,0.004357298474945534
1990,Obwalden,Sex - total,Citizenship (category) - total,mortality_rate,0.009058411133863187
1990,Obwalden,Male,Citizenship (category) - total,mortality_rate,0.009313792631146418
1990,Obwalden,Female,Citizenship (category) - total,mortality_rate,0.00879600309619309
1990,Obwalden,Sex - total,Switzerland,mortality_rate,0.009229504521336224
1990,Obwalden,Male,Switzerland,mortality_rate,0.009513192121887774
1990,Obwalden,Female,Switzerland,mortality_rate,0.008942661756970016
1990,Obwalden,Sex - total,Foreign country,mortality_rate,0.006825938566552901
1990,Obwalden,Male,Foreign country,mortality_rate,0.006974716652136007
1990,Obwalden,Female,Foreign country,mortality_rate,0.00663716814159292
1990,Nidwalden,Sex - total,Citizenship (category) - total,mortality_rate,0.006926566139512076
1990,Nidwalden,Male,Citizenship (category) - total,mortality_rate,0.008073261838775755
1990,Nidwalden,Female,Citizenship (category) - total,mortality_rate,0.0057392389270118525
1990,Nidwalden,Sex - total,Switzerland,mortality_rate,0.007145887036251509
1990,Nidwalden,Male,Switzerland,mortality_rate,0.008364131491927641
1990,Nidwalden,Female,Switzerland,mortality_rate,0.0059117183394640045
1990,Nidwalden,Sex - total,Foreign country,mortality_rate,0.0035335689045936395
1990,Nidwalden,Male,Foreign country,mortality_rate,0.00425531914893617
1990,Nidwalden,Female,Foreign country,mortality_rate,0.0024813895781637717
1990,Glarus,Sex - total,Citizenship (category) - total,mortality_rate,0.010837229069273268
1990,Glarus,Male,Citizenship (category) - total,mortality_rate,0.009916011920888647
1990,Glarus,Female,Citizenship (category) - total,mortality_rate,0.011723024019173658
1990,Glarus,Sex - total,Switzerland,mortality_rate,0.012554478631366682
1990,Glarus,Male,Switzerland,mortality_rate,0.011907205912543626
1990,Glarus,Female,Switzerland,mortality_rate,0.013140767371226679
1990,Glarus,Sex - total,Foreign country,mortality_rate,0.003187481889307447
1990,Glarus,Male,Foreign country,mortality_rate,0.002342529932326913
1990,Glarus,Female,Foreign country,mortality_rate,0.004248366013071895
1990,Zug,Sex - total,Citizenship (category) - total,mortality_rate,0.00718424647854148
1990,Zug,Male,Citizenship (category) - total,mortality_rate,0.007470449172576832
1990,Zug,Female,Citizenship (category) - total,mortality_rate,0.006900112654900488
1990,Zug,Sex - total,Switzerland,mortality_rate,0.007894773548324104
1990,Zug,Male,Switzerland,mortality_rate,0.008185460789925587
1990,Zug,Female,Switzerland,mortality_rate,0.007618425706745028
1990,Zug,Sex - total,Foreign country,mortality_rate,0.003329549754067348
1990,Zug,Male,Foreign country,mortality_rate,0.004076086956521739
1990,Zug,Female,Foreign country,mortality_rate,0.0023911187019641333
1990,Fribourg,Sex - total,Citizenship (category) - total,mortality_rate,0.009102242588483328
1990,Fribourg,Male,Citizenship (category) - total,mortality_rate,0.010441226002020883
1990,Fribourg,Female,Citizenship (category) - total,mortality_rate,0.007762240456103856
1990,Fribourg,Sex - total,Switzerland,mortality_rate,0.009765006042701758
1990,Fribourg,Male,Switzerland,mortality_rate,0.011346403517385091
1990,Fribourg,Female,Switzerland,mortality_rate,0.008231410554826697
1990,Fribourg,Sex - total,Foreign country,mortality_rate,0.0033833889506859473
1990,Fribourg,Male,Foreign country,mortality_rate,0.0036716710182767625
1990,Fribourg,Female,Foreign country,mortality_rate,0.0030042918454935624
1990,Solothurn,Sex - total,Citizenship (category) - total,mortality_rate,0.009591670159493504
1990,Solothurn,Male,Citizenship (category) - total,mortality_rate,0.010254482980779555
1990,Solothurn,Female,Citizenship (category) - total,mortality_rate,0.008946988224440596
1990,Solothurn,Sex - total,Switzerland,mortality_rate,0.010607570734088644
1990,Solothurn,Male,Switzerland,mortality_rate,0.011471952762547448
1990,Solothurn,Female,Switzerland,mortality_rate,0.009802380858837858
1990,Solothurn,Sex - total,Foreign country,mortality_rate,0.0029330400293304
1990,Solothurn,Male,Foreign country,mortality_rate,0.003428706550011823
1990,Solothurn,Female,Foreign country,mortality_rate,0.0022923511882020327
1990,Basel-Stadt,Sex - total,Citizenship (category) - total,mortality_rate,0.014662099099521866
1990,Basel-Stadt,Male,Citizenship (category) - total,mortality_rate,0.014436840221864377
1990,Basel-Stadt,Female,Citizenship (category) - total,mortality_rate,0.014858884557896896
1990,Basel-Stadt,Sex - total,Switzerland,mortality_rate,0.017626721203360136
1990,Basel-Stadt,Male,Switzerland,mortality_rate,0.01805354121343969
1990,Basel-Stadt,Female,Switzerland,mortality_rate,0.017290070423374364
1990,Basel-Stadt,Sex - total,Foreign country,mortality_rate,0.003983298939386668
1990,Basel-Stadt,Male,Foreign country,mortality_rate,0.004132231404958678
1990,Basel-Stadt,Female,Foreign country,mortality_rate,0.003795683765318295
1990,Basel-Landschaft,Sex - total,Citizenship (category) - total,mortality_rate,0.007991760534000834
1990,Basel-Landschaft,Male,Citizenship (category) - total,mortality_rate,0.008162329878005782
1990,Basel-Landschaft,Female,Citizenship (category) - total,mortality_rate,0.007825893163272304
1990,Basel-Landschaft,Sex - total,Switzerland,mortality_rate,0.00872862018133721
1990,Basel-Landschaft,Male,Switzerland,mortality_rate,0.009009386963133883
1990,Basel-Landschaft,Female,Switzerland,mortality_rate,0.00846805984095621
1990,Basel-Landschaft,Sex - total,Foreign country,mortality_rate,0.0034344948170350943
1990,Basel-Landschaft,Male,Foreign country,mortality_rate,0.003701044025852069
1990,Basel-Landschaft,Female,Foreign country,mortality_rate,0.0030879712746858167
1990,Schaffhausen,Sex - total,Citizenship (category) - total,mortality_rate,0.010851221111064619
1990,Schaffhausen,Male,Citizenship (category) - total,mortality_rate,0.010957324106113034
1990,Schaffhausen,Female,Citizenship (category) - total,mortality_rate,0.010751816732852474
1990,Schaffhausen,Sex - total,Switzerland,mortality_rate,0.01235619228906811
1990,Schaffhausen,Male,Switzerland,mortality_rate,0.012569683627454462
1990,Schaffhausen,Female,Switzerland,mortality_rate,0.01216667717329635
1990,Schaffhausen,Sex - total,Foreign country,mortality_rate,0.003218157181571816
1990,Schaffhausen,Male,Foreign country,mortality_rate,0.003989565751112475
1990,Schaffhausen,Female,Foreign country,mortality_rate,0.002268002268002268
1990,Appenzell Ausserrhoden,Sex - total,Citizenship (category) - total,mortality_rate,0.01138527297454828
1990,Appenzell Ausserrhoden,Male,Citizenship (category) - total,mortality_rate,0.011595346085584697
1990,Appenzell Ausserrhoden,Female,Citizenship (category) - total,mortality_rate,0.011181313421405322
1990,Appenzell Ausserrhoden,Sex - total,Switzerland,mortality_rate,0.012595801399533488
1990,Appenzell Ausserrhoden,Male,Switzerland,mortality_rate,0.013023938365587453
1990,Appenzell Ausserrhoden,Female,Switzerland,mortality_rate,0.01219354560730751
1990,Appenzell Ausserrhoden,Sex - total,Foreign country,mortality_rate,0.002943454686289698
1990,Appenzell Ausserrhoden,Male,Foreign country,mortality_rate,0.002817695125387433
1990,Appenzell Ausserrhoden,Female,Foreign country,mortality_rate,0.0030970406056434964
1990,Appenzell Innerrhoden,Sex - total,Citizenship (category) - total,mortality_rate,0.011198703308038016
1990,Appenzell Innerrhoden,Male,Citizenship (category) - total,mortality_rate,0.011276564984820008
1990,Appenzell Innerrhoden,Female,Citizenship (category) - total,mortality_rate,0.011117788461538462
1990,Appenzell Innerrhoden,Sex - total,Switzerland,mortality_rate,0.0120598166907863
1990,Appenzell Innerrhoden,Male,Switzerland,mortality_rate,0.012216404886561954
1990,Appenzell Innerrhoden,Female,Switzerland,mortality_rate,0.011898940505297474
1990,Appenzell Innerrhoden,Sex - total,Foreign country,mortality_rate,0.001762114537444934
1990,Appenzell Innerrhoden,Male,Foreign country,mortality_rate,0.0016286644951140066
1990,Appenzell Innerrhoden,Female,Foreign country,mortality_rate,0.0019193857965451055
1990,St. Gallen,Sex - total,Citizenship (category) - total,mortality_rate,0.009101335338403115
1990,St. Gallen,Male,Citizenship (category) - total,mortality_rate,0.009443577642631837
1990,St. Gallen,Female,Citizenship (category) - total,mortality_rate,0.008769091531496045
1990,St. Gallen,Sex - total,Switzerland,mortality_rate,0.010124809861075574
1990,St. Gallen,Male,Switzerland,mortality_rate,0.010696658684668122
1990,St. Gallen,Female,Switzerland,mortality_rate,0.009596451368603267
1990,St. Gallen,Sex - total,Foreign country,mortality_rate,0.0034671165663163433
1990,St. Gallen,Male,Foreign country,mortality_rate,0.0035341542879231322
1990,St. Gallen,Female,Foreign country,mortality_rate,0.0033815914614815598
1990,Graubünden,Sex - total,Citizenship (category) - total,mortality_rate,0.009588582896643995
1990,Graubünden,Male,Citizenship (category) - total,mortality_rate,0.010441747919994278
1990,Graubünden,Female,Citizenship (category) - total,mortality_rate,0.008761283909520672
1990,Graubünden,Sex - total,Switzerland,mortality_rate,0.010186634399126673
1990,Graubünden,Male,Switzerland,mortality_rate,0.011427085614188745
1990,Graubünden,Female,Switzerland,mortality_rate,0.009039118875807065
1990,Graubünden,Sex - total,Foreign country,mortality_rate,0.0046324050356967685
1990,Graubünden,Male,Foreign country,mortality_rate,0.0037885788209203472
1990,Graubünden,Female,Foreign country,mortality_rate,0.005845622425933307
1990,Aargau,Sex - total,Citizenship (category) - total,mortality_rate,0.008029741275086644
1990,Aargau,Male,Citizenship (category) - total,mortality_rate,0.008348809043197417
1990,Aargau,Female,Citizenship (category) - total,mortality_rate,0.0077118030412744384
1990,Aargau,Sex - total,Switzerland,mortality_rate,0.009111888561555261
1990,Aargau,Male,Switzerland,mortality_rate,0.009638354103261798
1990,Aargau,Female,Switzerland,mortality_rate,0.008611074967005595
1990,Aargau,Sex - total,Foreign country,mortality_rate,0.0020814515178887013
1990,Aargau,Male,Foreign country,mortality_rate,0.002209456473707468
1990,Aargau,Female,Foreign country,mortality_rate,0.0019166267369429804
1990,Thurgau,Sex - total,Citizenship (category) - total,mortality_rate,0.009186874229166869
1990,Thurgau,Male,Citizenship (category) - total,mortality_rate,0.009514775772036533
1990,Thurgau,Female,Citizenship (category) - total,mortality_rate,0.008863469773542687
1990,Thurgau,Sex - total,Switzerland,mortality_rate,0.01040725827598464
1990,Thurgau,Male,Switzerland,mortality_rate,0.011000397604732702
1990,Thurgau,Female,Switzerland,mortality_rate,0.009851716433069266
1990,Thurgau,Sex - total,Foreign country,mortality_rate,0.0030872287753021697
1990,Thurgau,Male,Foreign country,mortality_rate,0.003114456267843239
1990,Thurgau,Female,Foreign country,mortality_rate,0.0030524220305242203
1990,Ticino,Sex - total,Citizenship (category) - total,mortality_rate,0.009155113784985614
1990,Ticino,Male,Citizenship (category) - total,mortality_rate,0.00953095353660151
1990,Ticino,Female,Citizenship (category) - total,mortality_rate,0.008816095842703337
1990,Ticino,Sex - total,Switzerland,mortality_rate,0.010300389607395625
1990,Ticino,Male,Switzerland,mortality_rate,0.010875598774696243
1990,Ticino,Female,Switzerland,mortality_rate,0.009832529284382498
1990,Ticino,Sex - total,Foreign country,mortality_rate,0.005598510882016037
1990,Ticino,Male,Foreign country,mortality_rate,0.006150506512301013
1990,Ticino,Female,Foreign country,mortality_rate,0.0049126637554585155
1990,Vaud,Sex - total,Citizenship (category) - total,mortality_rate,0.009497536945812807
1990,Vaud,Male,Citizenship (category) - total,mortality_rate,0.00989249751003959
1990,Vaud,Female,Citizenship (category) - total,mortality_rate,0.00912793705968981
1990,Vaud,Sex - total,Switzerland,mortality_rate,0.011125281705712736
1990,Vaud,Male,Switzerland,mortality_rate,0.011913374813099889
1990,Vaud,Female,Switzerland,mortality_rate,0.010445569472812817
1990,Vaud,Sex - total,Foreign country,mortality_rate,0.0041352111017909435
1990,Vaud,Male,Foreign country,mortality_rate,0.004291271740438218
1990,Vaud,Female,Foreign country,mortality_rate,0.003944159861217943
1990,Valais,Sex - total,Citizenship (category) - total,mortality_rate,0.008231546475617467
1990,Valais,Male,Citizenship (category) - total,mortality_rate,0.009270054544120405
1990,Valais,Female,Citizenship (category) - total,mortality_rate,0.007217889543211842
1990,Valais,Sex - total,Switzerland,mortality_rate,0.009058765358385656
1990,Valais,Male,Switzerland,mortality_rate,0.010285328706381339
1990,Valais,Female,Switzerland,mortality_rate,0.007908675138740759
1990,Valais,Sex - total,Foreign country,mortality_rate,0.0030057462796522763
1990,Valais,Male,Foreign country,mortality_rate,0.0037011579336963993
1990,Valais,Female,Foreign country,mortality_rate,0.002130209026760751
1990,Neuchâtel,Sex - total,Citizenship (category) - total,mortality_rate,0.010646974951590508
1990,Neuchâtel,Male,Citizenship (category) - total,mortality_rate,0.01053883852947642
1990,Neuchâtel,Female,Citizenship (category) - total,mortality_rate,0.010747394207214564
1990,Neuchâtel,Sex - total,Switzerland,mortality_rate,0.01256379442198742
1990,Neuchâtel,Male,Switzerland,mortality_rate,0.01267366994239241
1990,Neuchâtel,Female,Switzerland,mortality_rate,0.012469982351069062
1990,Neuchâtel,Sex - total,Foreign country,mortality_rate,0.003080430028031913
1990,Neuchâtel,Male,Foreign country,mortality_rate,0.0036586031780702234
1990,Neuchâtel,Female,Foreign country,mortality_rate,0.0023321554770318023
1990,Genève,Sex - total,Citizenship (category) - total,mortality_rate,0.008623326603840333
1990,Genève,Male,Citizenship (category) - total,mortality_rate,0.009028161390939475
1990,Genève,Female,Citizenship (category) - total,mortality_rate,0.008254549151163974
1990,Genève,Sex - total,Switzerland,mortality_rate,0.011437929079800969
1990,Genève,Male,Switzerland,mortality_rate,0.012453170199649073
1990,Genève,Female,Switzerland,mortality_rate,0.010631404460518384
1990,Genève,Sex - total,Foreign country,mortality_rate,0.0037590165599918723
1990,Genève,Male,Foreign country,mortality_rate,0.004133799571711258
1990,Genève,Female,Foreign country,mortality_rate,0.0033270852858481724
1990,Jura,Sex - total,Citizenship (category) - total,mortality_rate,0.009635143157221792
1990,Jura,Male,Citizenship (category) - total,mortality_rate,0.011177184843861888
1990,Jura,Female,Citizenship (category) - total,mortality_rate,0.008160104830543809
